大陆,#genre#
时尚购物,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4178744671_1739506527/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225854/10000100000000060000000000195514_0.smil/01.m3u8?fmt=ts2hls
优购物台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4179037086_-1098638651/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225855/10000100000000060000000000195515_0.smil/01.m3u8?fmt=ts2hls
三佳购物,http://[2409:8087:1030:301:2025::14]:80/wh7f454c46tw4183067394_1550801531/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225873/10000100000000060000000000294311_0.smil/01.m3u8?fmt=ts2hls
央广购物,http://[2409:8087:1020:301:2026::1a]:80/wh7f454c46tw4193705687_-1818239587/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225922/10000100000000060000000000399209_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视高清,http://[2409:8087:1020:301:2026::17]:80/wh7f454c46tw4043708069_-1128600244/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/10000100000000060000000000000713_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视高清(蒙语),http://[2409:8087:1020:301:2026::21]:80/wh7f454c46tw4050630800_-1848073355/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225705/10000100000000060000000000000743_0.smil/01.m3u8?fmt=ts2hls
内蒙古文化频道高清(蒙语),http://[2409:8087:1070:301:2026::15]:80/wh7f454c46tw4183914254_1795921018/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225876/10000100000000060000000000307694_0.smil/01.m3u8?fmt=ts2hls
内蒙古少儿频道高清,http://[2409:8087:1070:301:2028::15]:80/wh7f454c46tw4183359673_-1909268013/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225874/10000100000000060000000000307696_0.smil/01.m3u8?fmt=ts2hls
内蒙古新闻综合高清,http://[2409:8087:1070:301:2026::1e]:80/wh7f454c46tw4183638595_425248275/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225875/10000100000000060000000000307695_0.smil/01.m3u8?fmt=ts2hls
内蒙古文体娱乐高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4184193910_-1511698512/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225877/10000100000000060000000000307693_0.smil/01.m3u8?fmt=ts2hls
内蒙古农牧频道高清,http://[2409:8087:1070:301:2028::18]:80/wh7f454c46tw4184507566_-1978376124/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225878/10000100000000060000000000307692_0.smil/01.m3u8?fmt=ts2hls
内蒙古经济生活高清,http://[2409:8087:1070:301:2028::1d]:80/wh7f454c46tw4184773705_-1979084447/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225879/10000100000000060000000000307691_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视,http://[2409:8087:1030:301:2025::18]:80/wh7f454c46tw4123234691_-1087736446/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225765/10000100000000060000000000000837_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视(蒙语),http://[2409:8087:1020:301:2026::25]:80/wh7f454c46tw4123518834_-1472072044/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225766/10000100000000060000000000000838_0.smil/01.m3u8?fmt=ts2hls
内蒙古文化频道(蒙语),http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4123810774_-1909598702/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225767/10000100000000060000000000000839_0.smil/01.m3u8?fmt=ts2hls
内蒙古新闻综合,http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4124104636_-487315788/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225768/10000100000000060000000000000840_0.smil/01.m3u8?fmt=ts2hls
内蒙古经济生活,http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4124394990_584235849/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225769/10000100000000060000000000000841_0.smil/01.m3u8?fmt=ts2hls
内蒙古文体娱乐,http://[2409:8087:1020:301:2026::2c]:80/wh7f454c46tw4124678370_1698072735/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225770/10000100000000060000000000000842_0.smil/01.m3u8?fmt=ts2hls
内蒙古少儿频道,http://[2409:8087:1020:301:2026::1f]:80/wh7f454c46tw4124974011_-115417052/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225771/10000100000000060000000000000843_0.smil/01.m3u8?fmt=ts2hls
内蒙古农牧频道,http://[2409:8087:1070:301:2026::22]:80/wh7f454c46tw4125261883_1795791203/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225772/10000100000000060000000000000844_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·一套,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129021068_-577849345/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225790/10000100000000060000000000004355_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·二套,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4128728494_324879314/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225789/10000100000000060000000000004352_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·太仆寺旗广播电视台,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4128144674_-345031186/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225786/10000100000000060000000000004344_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·正镶白旗广播电视台,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4127570338_-2087695972/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225784/10000100000000060000000000004340_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·正蓝旗广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4127857328_-658481804/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225785/10000100000000060000000000004341_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·东乌广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129601312_840818814/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225792/10000100000000060000000000004362_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·阿巴嘎旗广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4132197274_-935683807/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225801/10000100000000060000000000004388_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·苏尼特右旗高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4142112717_-1207194941/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225839/10000100000000060000000000123092_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·西乌珠穆沁旗广播电视台,http://[2409:8087:1020:301:2026::27]:80/wh7f454c46tw4142382896_-760296345/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225840/10000100000000060000000000123417_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·多伦广播电视台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4185053439_-1207254960/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225880/10000100000000060000000000316829_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·苏尼特左旗高清,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4131050180_-2054264669/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225797/10000100000000060000000000004376_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·二连浩特广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4180738462_573257422/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225865/10000100000000060000000000293457_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·新闻综合高清,http://[2409:8087:1020:301:2026::19]:80/wh7f454c46tw4121209918_-446801947/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225737/10000100000000060000000000000774_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·生活服务高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4121505782_-1424782387/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225738/10000100000000060000000000000775_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·经济高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4180459103_-928518300/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225864/10000100000000060000000000290253_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·固阳广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4133625057_-339493659/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225806/10000100000000060000000000004398_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·达茂广播电视台高清,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4186270657_629092276/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225884/10000100000000060000000000316825_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·都市生活高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4132475132_661549366/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225802/10000100000000060000000000004368_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·新闻综合高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4135924662_573372818/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225814/10000100000000060000000000004371_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·影视娱乐高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4136211184_-1393296522/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225815/10000100000000060000000000004365_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·托克托广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129303662_1933744924/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225791/10000100000000060000000000004360_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·武川广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4130164916_-1752207119/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225794/10000100000000060000000000004367_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·和林格尔广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4131896955_-1084035289/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225800/10000100000000060000000000004385_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·清水河广播电视台高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4182767861_1536907472/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225872/10000100000000060000000000293448_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·新闻综合高清,http://[2409:8087:1070:301:2026::12]:80/wh7f454c46tw4140989006_-1392549787/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225835/10000100000000060000000000004392_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·经济服务高清,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4141277460_-822888484/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225836/10000100000000060000000000004391_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·城市生活高清,http://[2409:8087:1030:201:2022::27]:80/wh7f454c46tw4141572219_2007311368/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225837/10000100000000060000000000004386_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·蒙语高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4141848398_109657887/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225838/10000100000000060000000000004384_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·伊金霍洛旗广播电视台综合频道,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4181601628_2129604901/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225868/10000100000000060000000000293454_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·准格尔综合频道高清,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4134171651_-1265563867/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225808/10000100000000060000000000004405_0.smil/01.m3u8?fmt=ts2hls
内蒙古·鄂尔多斯·准格尔综合频道高清,http://[2409:8087:1070:301:2028::20]:80/wh7f454c46tw4200619525_885886890/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225962/10000100000000060000000000794418_0.smil/01.m3u8?fmt=ts2hls
内蒙古·阿拉善新闻综合,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4140422265_52771563/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225833/10000100000000060000000000004397_0.smil/01.m3u8?fmt=ts2hls
内蒙古·阿拉善经济生活,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4140704156_-1130529052/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225834/10000100000000060000000000004396_0.smil/01.m3u8?fmt=ts2hls
内蒙古·阿拉善·额济纳广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4128436181_-1342971846/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225787/10000100000000060000000000004346_0.smil/01.m3u8?fmt=ts2hls
内蒙古·阿拉善·右旗广播电视台,http://[2409:8087:1020:301:2026::23]:80/wh7f454c46tw4142667931_1465908957/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225841/10000100000000060000000000123432_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔综合高清,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4196265567_-1766615685/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225933/10000100000000060000000000729208_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔文化旅游高清,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4196593151_1955297518/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225934/10000100000000060000000000729207_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔生活资讯高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4196891216_1870760242/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225935/10000100000000060000000000729206_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔·满洲里广播电视台,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4139287327_689914269/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225826/10000100000000060000000000004373_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔·额尔古纳广播电视台,http://[2409:8087:1070:301:2028::11]:80/wh7f454c46tw4202036544_-1453636967/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225967/10000100000000060000000000859894_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼伦贝尔·扎兰屯综合频道,http://[2409:8087:1070:301:2026::25]:80/wh7f454c46tw4195098679_1746816915/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225927/10000100000000060000000000361574_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌海·新闻综合高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4134774052_643775027/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225810/10000100000000060000000000004415_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌海·都市生活高清,http://[2409:8087:1030:201:2022::25]:80/wh7f454c46tw4135054688_-1802802319/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225811/10000100000000060000000000004419_0.smil/01.m3u8?fmt=ts2hls
内蒙古·赤峰·新闻综合高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4135341679_1820616994/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225812/10000100000000060000000000004671_0.smil/01.m3u8?fmt=ts2hls
内蒙古·赤峰·经济服务高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4135640892_1090762256/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225813/10000100000000060000000000004673_0.smil/01.m3u8?fmt=ts2hls
内蒙古·赤峰·影视娱乐高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4137340509_-1612353421/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225819/10000100000000060000000000004670_0.smil/01.m3u8?fmt=ts2hls
内蒙古·通辽·新闻综合高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4139005923_1644259046/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225825/10000100000000060000000000004380_0.smil/01.m3u8?fmt=ts2hls
内蒙古·通辽·蒙语高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4138733806_-1591655256/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225824/10000100000000060000000000004381_0.smil/01.m3u8?fmt=ts2hls
内蒙古·通辽·城市服务,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4138440200_-1443953791/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225823/10000100000000060000000000004377_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·河套新闻综合高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4139574184_1452220420/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225830/10000100000000060000000000004403_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·河套经济生活高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4139866193_-784596727/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225831/10000100000000060000000000004402_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·河套影视娱乐高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4140143298_2002671270/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225832/10000100000000060000000000004400_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·乌前旗广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4130776486_-689303257/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225796/10000100000000060000000000004372_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·乌拉特中旗广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4133047620_502911251/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225804/10000100000000060000000000004393_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·乌后旗广播电视台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4185654270_112091924/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225882/10000100000000060000000000316827_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·磴口新闻综合,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4185973612_-297164753/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225883/10000100000000060000000000316826_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·五原广播电视台,http://[2409:8087:1030:201:2022::2a]:80/wh7f454c46tw4130478798_-537952431/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225795/10000100000000060000000000004370_0.smil/01.m3u8?fmt=ts2hls
内蒙古·巴彦淖尔·杭锦后旗广播电视台高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129886239_361548642/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225793/10000100000000060000000000004364_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·新闻综合,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4136488708_-1646047205/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225816/10000100000000060000000000004420_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·文化旅游,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4136775502_-118185445/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225817/10000100000000060000000000004418_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·影视娱乐,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4137045007_877921571/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225818/10000100000000060000000000004416_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·科右前旗广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4133891903_-1590228746/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225807/10000100000000060000000000004401_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·阿尔山广播电视台高清,http://[2409:8087:1070:301:2026::1b]:80/wh7f454c46tw4194561623_-404664332/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225926/10000100000000060000000000361575_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·科右中旗广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4185360574_-1417893565/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225881/10000100000000060000000000316828_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·扎赉特广播电视台,,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4132766631_1072077334/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225803/10000100000000060000000000004390_0.smil/01.m3u8?fmt=ts2hls
内蒙古·兴安·突泉广播电视台高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4131338849_1429368546/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225798/10000100000000060000000000004379_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·丰镇经济生活,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4137606959_-1332949886/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225820/10000100000000060000000000004407_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·丰镇生活频道,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4137885809_-1446895223/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225821/10000100000000060000000000004406_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·丰镇新闻综合,http://[2409:8087:1030:201:2022::27]:80/wh7f454c46tw4138161999_1538029522/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225822/10000100000000060000000000004410_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·凉城广播电视台,http://[2409:8087:1070:301:2026::17]:80/wh7f454c46tw4195380967_515119747/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225928/10000100000000060000000000361573_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·卓资广播电视台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4195666696_-1338660024/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225929/10000100000000060000000000361572_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·察右中旗广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4181882405_-1464359457/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225869/10000100000000060000000000293453_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·化德广播电视台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4182168436_-1300087045/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225870/10000100000000060000000000293451_0.smil/01.m3u8?fmt=ts2hls
内蒙古·乌兰察布·丰镇广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4182452473_1433549460/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225871/10000100000000060000000000293450_0.smil/01.m3u8?fmt=ts2hls
海南移动IPV6,#genre#
1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
2,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
3,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
4,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
5,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
6,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000326/index.m3u8?IAS
7,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000327/index.m3u8?IAS
8,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000328/index.m3u8?IAS
9,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
10,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000387/index.m3u8?IAS
11,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000388/index.m3u8?IAS
12,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000389/index.m3u8?IAS
13,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000390/index.m3u8?IAS
14,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000391/index.m3u8?IAS
15,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000392/index.m3u8?IAS
16,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000393/index.m3u8?IAS
17,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000394/index.m3u8?IAS
18,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000395/index.m3u8?IAS
19,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000398/index.m3u8?IAS
20,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000399/index.m3u8?IAS
21,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000438/index.m3u8?IAS
22,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000440/index.m3u8?IAS
BesTV4K,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000441/index.m3u8?IAS
24,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
25,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
26,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
27,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
28,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
